       Energy  Energy_sqrd   QuantVar  BlockingVar  MCcycles  TimeStep    Eta  AcceptanceRation
0    7.508373    63.621591   7.245923     0.003868   16384.0       0.1  0.001          0.980011
1    3.306288    13.269552   2.338011     0.000418   16384.0       0.1  0.001          0.979980
2    3.256590    14.181448   3.576071     0.000494   16384.0       0.1  0.001          0.979797
3    3.258940    14.417134   3.796446     0.000507   16384.0       0.1  0.001          0.979767
4    3.259946    14.478766   3.851516     0.000510   16384.0       0.1  0.001          0.979767
5    3.260188    14.496641   3.867813     0.000511   16384.0       0.1  0.001          0.979767
6    3.260239    14.500509   3.871352     0.000511   16384.0       0.1  0.001          0.979767
7    3.260249    14.501299   3.872076     0.000511   16384.0       0.1  0.001          0.979767
8    3.260251    14.501459   3.872223     0.000511   16384.0       0.1  0.001          0.979767
9    3.260251    14.501491   3.872252     0.000511   16384.0       0.1  0.001          0.979767
10   3.260251    14.501497   3.872258     0.000511   16384.0       0.1  0.001          0.979767
11   3.260251    14.501499   3.872259     0.000511   16384.0       0.1  0.001          0.979767
12   3.260251    14.501499   3.872259     0.000511   16384.0       0.1  0.001          0.979767
13   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
14   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
15   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
16   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
17   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
18   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
19   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
20   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
21   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
22   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
23   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
24   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
25   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
26   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
27   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
28   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
29   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
30   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
31   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
32   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
33   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
34   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
35   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
36   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
37   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
38   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
39   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
40   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
41   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
42   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
43   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
44   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
45   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
46   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
47   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
48   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
49   0.000000     0.000000   0.000000     0.000000       0.0       0.0  0.000          0.000000
