       Energy  Energy_sqrd   QuantVar  BlockingVar   MCcycles  TimeStep    Eta  AcceptanceRation
78   4.486986    25.661265   5.528226     0.010591    16384.0       0.1  0.005          0.992889
79   4.425630    24.981973   5.395774     0.010308    16384.0       0.1  0.005          0.992889
80   4.365984    24.328419   5.266605     0.010031    16384.0       0.1  0.005          0.992889
81   4.308053    23.700093   5.140773     0.009760    16384.0       0.1  0.005          0.992889
82   4.251837    23.096439   5.018318     0.009497    16384.0       0.1  0.005          0.992889
83   4.197331    22.516857   4.899266     0.009239    16384.0       0.1  0.005          0.992889
84   4.144524    21.960709   4.783631     0.008989    16384.0       0.1  0.005          0.992889
85   4.093399    21.427325   4.671413     0.008746    16384.0       0.1  0.005          0.992889
86   4.043934    20.916005   4.562599     0.008509    16384.0       0.1  0.005          0.992889
87   3.996106    20.426027   4.457166     0.008280    16384.0       0.1  0.005          0.992889
88   3.949883    19.956652   4.355076     0.008057    16384.0       0.1  0.005          0.992889
89   3.905233    19.507129   4.256285     0.007842    16384.0       0.1  0.005          0.992889
90   3.862119    19.076702   4.160736     0.007633    16384.0       0.1  0.005          0.992889
91   3.820503    18.664614   4.068368     0.007431    16384.0       0.1  0.005          0.992889
92   3.780345    18.270114   3.979109     0.007236    16384.0       0.1  0.005          0.992889
93   3.741600    17.892457   3.892886     0.007047    16384.0       0.1  0.005          0.992889
94   3.703550    17.524831   3.808549     0.006860    16384.0       0.1  0.005          0.992950
95   3.667769    17.180013   3.727485     0.006681    16384.0       0.1  0.005          0.992981
96   3.633016    16.848762   3.649954     0.006511    16384.0       0.1  0.005          0.992981
97   3.600430    16.550428   3.587335     0.006359    16384.0       0.1  0.005          0.993103
98   3.568111    16.246310   3.514895     0.006201    16384.0       0.1  0.005          0.993103
99   3.536936    15.954890   3.444970     0.006048    16384.0       0.1  0.005          0.993103
100  6.772421    56.021430  10.155739     0.019768    16384.0       0.1  0.010          0.992950
101  6.583318    53.133936   9.793861     0.019085    16384.0       0.1  0.010          0.992981
102  6.398249    50.364800   9.427207     0.018425    16384.0       0.1  0.010          0.992920
103  6.215210    47.692701   9.063865     0.017724    16384.0       0.1  0.010          0.992828
104  6.033512    45.111805   8.708544     0.017044    16384.0       0.1  0.010          0.992889
105  5.856618    42.655938   8.355969     0.016353    16384.0       0.1  0.010          0.992889
106  5.682300    40.293346   8.004813     0.015694    16384.0       0.1  0.010          0.992828
107  5.513525    38.066651   7.667688     0.015017    16384.0       0.1  0.010          0.992737
108  5.349937    35.955321   7.333490     0.014342    16384.0       0.1  0.010          0.992737
109  5.191308    33.956263   7.006586     0.013675    16384.0       0.1  0.010          0.992737
110  5.037907    32.068221   6.687717     0.013018    16384.0       0.1  0.010          0.992737
111  4.890305    30.291898   6.376819     0.012367    16384.0       0.1  0.010          0.992767
112  4.747095    28.609892   6.074977     0.011704    16384.0       0.1  0.010          0.992828
113  4.611988    27.064175   5.793741     0.011149    16384.0       0.1  0.010          0.992859
114  4.481556    25.599847   5.515507     0.010563    16384.0       0.1  0.010          0.992889
115  4.357920    24.239405   5.247937     0.009990    16384.0       0.1  0.010          0.992889
116  4.240718    22.976408   4.992716     0.009440    16384.0       0.1  0.010          0.992889
117  4.130166    21.808096   4.749829     0.008915    16384.0       0.1  0.010          0.992859
118  4.025860    20.727906   4.520358     0.008416    16384.0       0.1  0.010          0.992859
119  3.927733    19.731358   4.304273     0.007945    16384.0       0.1  0.010          0.992889
120  3.835950    18.815227   4.100715     0.007500    16384.0       0.1  0.010          0.992889
121  3.748956    17.964700   3.910032     0.007075    16384.0       0.1  0.010          0.992981
122  3.667644    17.180769   3.729157     0.006682    16384.0       0.1  0.010          0.992920
123  3.592246    16.462652   3.558421     0.006282    16384.0       0.1  0.010          0.992889
124  3.522694    15.812634   3.403263     0.005944    16384.0       0.1  0.010          0.992950
125  3.458251    15.218155   3.258652     0.005627    16384.0       0.1  0.010          0.993011
126  3.397410    14.666019   3.123623     0.005336    16384.0       0.1  0.010          0.992950
127  3.340876    14.160039   2.998586     0.005066    16384.0       0.1  0.010          0.993011
128  3.290395    13.710070   2.883369     0.004799    16384.0       0.1  0.010          0.993042
129  3.242084    13.286587   2.775476     0.004565    16384.0       0.1  0.010          0.993073
130  3.198058    12.901770   2.674197     0.004343    16384.0       0.1  0.010          0.993042
131  3.156414    12.543788   2.580838     0.004141    16384.0       0.1  0.010          0.993042
132  3.117400    12.212216   2.494032     0.003950    16384.0       0.1  0.010          0.993011
133  3.081072    11.906197   2.413192     0.003777    16384.0       0.1  0.010          0.993042
134  3.047559    11.625660   2.338048     0.003615    16384.0       0.1  0.010          0.993042
135  3.016359    11.366324   2.267901     0.003465    16384.0       0.1  0.010          0.992981
136  2.987249    11.126343   2.202688     0.003325    16384.0       0.1  0.010          0.992981
137  2.961553    10.919835   2.149039     0.003200    16384.0       0.1  0.010          0.993011
138  2.936224    10.713555   2.092146     0.003079    16384.0       0.1  0.010          0.993011
139  2.912574    10.522116   2.039029     0.002965    16384.0       0.1  0.010          0.993011
140  2.890663    10.345617   1.989687     0.002857    16384.0       0.1  0.010          0.993042
141  2.870013    10.180313   1.943341     0.002759    16384.0       0.1  0.010          0.993042
142  2.850705    10.026526   1.900008     0.002667    16384.0       0.1  0.010          0.993042
143  2.832645     9.883350   1.859475     0.002581    16384.0       0.1  0.010          0.993042
144  2.815448     9.748490   1.821742     0.002504    16384.0       0.1  0.010          0.992981
145  2.798493     9.611696   1.780134     0.002425    16384.0       0.1  0.010          0.992950
146  2.783688     9.495940   1.747022     0.002355    16384.0       0.1  0.010          0.992950
