      Energy  Energy_sqrd   QuantVar  BlockingVar  MCcycles  TimeStep   Eta  AcceptanceRation
0   3.237620    14.588708   4.106525     0.000130   65536.0       0.1  0.05          0.978706
1   3.211170    12.690416   2.378804     0.000075   65536.0       0.1  0.05          0.979332
2   3.267488    12.708887   2.032413     0.000076   65536.0       0.1  0.05          0.979736
3   3.231993    12.960679   2.514904     0.000080   65536.0       0.1  0.05          0.978889
4   3.254448    20.249687   9.658252     0.000190   65536.0       0.1  0.05          0.979027
5   3.266327    15.209823   4.540930     0.000135   65536.0       0.1  0.05          0.980095
6   3.252214    19.876503   9.299606     0.000192   65536.0       0.1  0.05          0.979568
7   3.233007    15.144798   4.692465     0.000144   65536.0       0.1  0.05          0.978882
8   3.244411    14.683224   4.157022     0.000124   65536.0       0.1  0.05          0.977394
9   3.253071    19.457191   8.874718     0.000201   65536.0       0.1  0.05          0.979355
10  3.239187    13.862119   3.369788     0.000099   65536.0       0.1  0.05          0.979416
11  3.227405    13.137866   2.721724     0.000085   65536.0       0.1  0.05          0.978165
12  3.229905    14.601161   4.168873     0.000103   65536.0       0.1  0.05          0.979248
13  3.249957    13.562414   3.000191     0.000079   65536.0       0.1  0.05          0.980621
14  3.244750    15.161069   4.632668     0.000103   65536.0       0.1  0.05          0.978935
15  3.228213    12.904002   2.482642     0.000071   65536.0       0.1  0.05          0.978905
16  3.231579    13.791803   3.348702     0.000091   65536.0       0.1  0.05          0.978706
17  3.233560    12.795485   2.339575     0.000078   65536.0       0.1  0.05          0.980103
18  3.238114    20.372442   9.887062     0.000193   65536.0       0.1  0.05          0.978569
19  3.228712    13.354369   2.929785     0.000093   65536.0       0.1  0.05          0.979759
20  3.209686    12.876568   2.574486     0.000084   65536.0       0.1  0.05          0.978989
21  3.221632    13.909284   3.530370     0.000105   65536.0       0.1  0.05          0.979713
22  3.232524    33.236321  22.787108     0.000379   65536.0       0.1  0.05          0.979645
23  3.231435    15.572176   5.130005     0.000127   65536.0       0.1  0.05          0.979988
24  3.237458    13.499741   3.018605     0.000095   65536.0       0.1  0.05          0.980003
25  3.230320    14.640145   4.205175     0.000112   65536.0       0.1  0.05          0.979317
26  3.233281    13.928480   3.474377     0.000093   65536.0       0.1  0.05          0.978157
27  3.234081    13.417320   2.958038     0.000080   65536.0       0.1  0.05          0.981293
28  3.206120    11.968915   1.689708     0.000059   65536.0       0.1  0.05          0.981613
29  3.220436    13.141682   2.770474     0.000080   65536.0       0.1  0.05          0.980309
30  3.228407    13.170792   2.748183     0.000082   65536.0       0.1  0.05          0.978897
31  3.215854    12.945115   2.603401     0.000075   65536.0       0.1  0.05          0.979355
32  3.221744    13.744922   3.365287     0.000099   65536.0       0.1  0.05          0.980629
33  3.261057    79.303951  68.669456     0.001068   65536.0       0.1  0.05          0.979996
34  3.199456    12.868851   2.632333     0.000092   65536.0       0.1  0.05          0.980064
35  3.200190    13.412831   3.171613     0.000091   65536.0       0.1  0.05          0.981369
36  3.197448    13.599387   3.375714     0.000092   65536.0       0.1  0.05          0.980682
37  3.186934    14.575552   4.419002     0.000107   65536.0       0.1  0.05          0.980629
38  3.174501    13.065794   2.988340     0.000085   65536.0       0.1  0.05          0.980591
39  3.182528    12.831330   2.702846     0.000078   65536.0       0.1  0.05          0.980057
40  3.183877    14.035991   3.898916     0.000096   65536.0       0.1  0.05          0.980942
41  3.166548    13.943831   3.916805     0.000088   65536.0       0.1  0.05          0.981232
42  3.168576    12.536350   2.496476     0.000072   65536.0       0.1  0.05          0.980728
43  3.175129    22.749053  12.667611     0.000218   65536.0       0.1  0.05          0.980515
44  3.146609    12.922504   3.021357     0.000085   65536.0       0.1  0.05          0.978889
45  3.166223    12.294853   2.269885     0.000064   65536.0       0.1  0.05          0.979607
46  3.179382    23.586363  13.477894     0.000240   65536.0       0.1  0.05          0.979347
47  3.133413    12.209820   2.391545     0.000071   65536.0       0.1  0.05          0.979065
48  3.150578    12.929342   3.003200     0.000089   65536.0       0.1  0.05          0.978233
49  3.128020    12.736657   2.952146     0.000077   65536.0       0.1  0.05          0.978195
