       Energy   Energy_sqrd      QuantVar  BlockingVar  MCcycles  TimeStep   Eta  AcceptanceRation
0   15.821224  1.878480e+06  1.878230e+06    28.659512   65536.0       0.1  0.05          0.988228
1   15.172713  5.733269e+05  5.730967e+05     8.674571   65536.0       0.1  0.05          0.988586
2   10.602121  1.374729e+05  1.373605e+05     2.095955   65536.0       0.1  0.05          0.988388
3   15.758303  7.761814e+05  7.759330e+05    11.839798   65536.0       0.1  0.05          0.989983
4   10.924256  5.174927e+04  5.162993e+04     0.788078   65536.0       0.1  0.05          0.988434
5   38.561407  5.601571e+07  5.601423e+07   854.709271   65536.0       0.1  0.05          0.988396
6   10.932478  5.087715e+04  5.075763e+04     0.774500   65536.0       0.1  0.05          0.989182
7   14.218481  1.845957e+06  1.845755e+06    28.163979   65536.0       0.1  0.05          0.988625
8   14.034350  5.230909e+05  5.228939e+05     7.978728   65536.0       0.1  0.05          0.988998
9   10.676374  8.093084e+04  8.081685e+04     1.233167   65536.0       0.1  0.05          0.989532
10  13.629062  5.862441e+05  5.860584e+05     8.942541   65536.0       0.1  0.05          0.989380
11   9.553830  2.563200e+04  2.554073e+04     0.389849   65536.0       0.1  0.05          0.988655
12  10.735665  8.719998e+04  8.708473e+04     1.331149   65536.0       0.1  0.05          0.989166
13  12.361968  3.208165e+05  3.206636e+05     4.892939   65536.0       0.1  0.05          0.989601
14  10.523600  6.719010e+04  6.707936e+04     1.023550   65536.0       0.1  0.05          0.989326
15  15.175819  6.969225e+05  6.966922e+05    10.630679   65536.0       0.1  0.05          0.988831
16  10.098701  3.803473e+04  3.793275e+04     0.578808   65536.0       0.1  0.05          0.988998
17  17.968543  2.125370e+06  2.125047e+06    32.425639   65536.0       0.1  0.05          0.989365
18  11.439666  1.443649e+05  1.442340e+05     2.200836   65536.0       0.1  0.05          0.989586
19  14.303110  1.368361e+06  1.368157e+06    20.876416   65536.0       0.1  0.05          0.989349
20  21.383271  7.978301e+06  7.977843e+06   121.732231   65536.0       0.1  0.05          0.989655
21  10.622464  4.735296e+04  4.724013e+04     0.724744   65536.0       0.1  0.05          0.989059
22  18.695169  5.579684e+06  5.579335e+06    85.133889   65536.0       0.1  0.05          0.989296
23  11.987837  3.716029e+05  3.714592e+05     5.668018   65536.0       0.1  0.05          0.989525
24  10.192612  1.217221e+05  1.216182e+05     1.865341   65536.0       0.1  0.05          0.988777
25  10.282474  3.183995e+05  3.182938e+05     4.856778   65536.0       0.1  0.05          0.989601
26   8.665597  1.534993e+04  1.527484e+04     0.238703   65536.0       0.1  0.05          0.988708
27  26.839461  1.776729e+07  1.776656e+07   271.096264   65536.0       0.1  0.05          0.988655
28  10.642731  5.807350e+05  5.806217e+05     8.859584   65536.0       0.1  0.05          0.990067
29   7.263935  3.414062e+04  3.408785e+04     0.520435   65536.0       0.1  0.05          0.989151
30   7.512440  6.047839e+04  6.042195e+04     0.921966   65536.0       0.1  0.05          0.989746
31   6.200392  1.665124e+04  1.661279e+04     0.253491   65536.0       0.1  0.05          0.989792
32   6.130624  3.668555e+04  3.664797e+04     0.559204   65536.0       0.1  0.05          0.989098
33   5.609690  1.072661e+04  1.069514e+04     0.163687   65536.0       0.1  0.05          0.989853
34   5.456696  1.136198e+04  1.133220e+04     0.176865   65536.0       0.1  0.05          0.990196
35   3.858610  7.955827e+02  7.806939e+02     0.013010   65536.0       0.1  0.05          0.989708
36   3.781772  8.827292e+02  8.684274e+02     0.016513   65536.0       0.1  0.05          0.989372
37   3.919512  3.755861e+03  3.740498e+03     0.057075   65536.0       0.1  0.05          0.989799
38   5.035677  1.108614e+05  1.108360e+05     1.691223   65536.0       0.1  0.05          0.989609
39   3.818869  3.800807e+02  3.654969e+02     0.005931   65536.0       0.1  0.05          0.990051
40   4.192184  1.394984e+03  1.377409e+03     0.021018   65536.0       0.1  0.05          0.988464
41   4.150576  1.338157e+02  1.165884e+02     0.002584   65536.0       0.1  0.05          0.989693
42   4.310427  2.784837e+01  9.268589e+00     0.000933   65536.0       0.1  0.05          0.989021
43   4.458236  7.360551e+01  5.372964e+01     0.001694   65536.0       0.1  0.05          0.989792
44   4.637290  3.239493e+02  3.024448e+02     0.005029   65536.0       0.1  0.05          0.989235
45   4.796210  5.293969e+02  5.063933e+02     0.007862   65536.0       0.1  0.05          0.990105
46   4.650398  3.928182e+01  1.765561e+01     0.001201   65536.0       0.1  0.05          0.989456
47   4.644760  3.375645e+01  1.218266e+01     0.001190   65536.0       0.1  0.05          0.989342
48   4.497128  3.361048e+01  1.338632e+01     0.000958   65536.0       0.1  0.05          0.989532
49   4.477577  5.677064e+02  5.476577e+02     0.008495   65536.0       0.1  0.05          0.989059
